,AGE,ST004D01T,ST001D01T,ESCS,ICTRES,DURECEC,EXPECEDU,MISCED,IMMIG,PV1MATH,PV1READ,PV1SCIE,PV1MCCR,PV1MCQN,PV1MCSS,PV1MCUD,PV1MPEM,PV1MPFS,PV1MPRE,MATHMOT,MATHEASE,MATHPREF,MATHEFF,MATHEF21,MATHPERS,FAMCON,SDLEFF,COGACRCO,COGACMCO,CURIOAGR,ASSERAGR,COOPAGR,EMOCOAGR,EMPATAGR,PERSEVAGR,STRESAGR
551,15.83,Female,Grade 9,-0.9536,Not Applicable,Attended ECEC for at least two but less than three years,ISCED Level 6,ISCED level 3.4,Native student,403.347,421.885,490.469,516.247,518.087,543.441,503.861,437.343,464.659,441.362,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.3378,0.0569,0.6436,2.9415,No Response,0.4123,0.4264,-0.2766,0.164,Not Applicable,0.5619,-0.3504,-0.0979,0.1474
552,15.5,Female,Grade 9,0.819,Not Applicable,Attended ECEC for at least three but less than four years,ISCED Level 6,ISCED level 6,Native student,505.271,497.164,453.927,527.015,516.32,576.144,525.943,533.739,531.732,499.343,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.4237,-0.1582,-0.1962,0.9593,-0.2034,-0.4189,-0.0651,0.8415,-0.9694,-0.6588,-0.3576,-0.9546,-0.517,-0.4462
553,16.25,Female,Grade 10,-0.3404,1.6587,Attended ECEC for at least three but less than four years,ISCED Level 4,ISCED level 2,Native student,542.298,598.125,643.629,660.579,609.993,561.954,538.331,612.783,579.534,602.118,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,0.6265,-0.733,0.0059,0.3705,-0.2747,0.3907,-0.3891,0.1465,0.3663,0.6244,-0.7959,-0.8349,-0.5213,-0.6527
554,15.5,Female,Grade 10,-1.4946,-1.7271,Attended ECEC for less than a year,No Response,ISCED level 3.4,Native student,360.956,449.796,410.313,372.774,309.638,324.212,348.064,400.831,412.464,382.012,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.1299,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
555,15.25,Female,Grade 8,-0.6187,Not Applicable,Attended ECEC for at least six but less than seven years,No Response,ISCED level 6,Native student,437.077,548.592,514.208,375.221,421.678,445.801,442.823,468.169,545.806,525.232,More motivated to do well in mathematics than other subjects,Perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,-0.1339,0.6841,2.0063,Not Applicable,No Response,-0.6726,-0.5235,0.2026,-0.3042,-0.8431,-0.9702,-0.691,-0.5599,-0.5011
556,16.25,Male,Grade 11,0.9476,0.9862,Attended ECEC for at least two but less than three years,ISCED Level 8,ISCED level 7,First-Generation student,646.752,595.809,647.302,724.352,729.147,668.392,670.857,568.984,691.126,682.356,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.1457,2.469,2.7988,Not Applicable,1.9139,1.6989,0.1556,3.5097,Not Applicable,Not Applicable,0.8778,1.519,Not Applicable,Not Applicable
557,15.83,Female,Grade 10,0.3161,0.9031,Attended ECEC for at least two but less than three years,ISCED level 7 ,ISCED level 7,First-Generation student,580.054,490.51,526.827,599.153,633.317,505.484,621.127,589.947,653.276,632.173,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,0.0148,0.3851,1.0562,3.366,No Response,0.6595,0.0499,-0.9943,0.3396,-0.7325,0.0632,-0.6041,-0.0671,-0.1071
558,15.42,Male,Grade 10,1.3762,Not Applicable,Attended ECEC for at least three but less than four years,ISCED Level 8,ISCED level 8,Native student,662.887,670.551,560.908,665.554,663.159,580.324,682.178,609.069,609.767,597.978,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.4815,-0.2019,0.1173,-0.0063,0.2064,-0.1188,-0.3551,-0.8833,0.8241,Not Applicable,No Response,1.4323,0.0543,-0.3398
559,15.75,Female,Grade 11,-0.4736,0.2427,No Response,ISCED Level 6,ISCED level 6,Native student,617.342,541.287,523.936,558.451,569.505,600.282,542.019,575.939,530.452,599.258,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.0695,0.408,-0.7316,0.9424,-0.6527,0.2051,-0.9869,-0.1389,-0.2194,-1.9379,-0.1836,-0.9575,-0.3261,0.4186
560,16.08,Male,Grade 9,0.5766,Not Applicable,Attended ECEC for at least six but less than seven years,No Response,ISCED level 7,Native student,570.134,553.651,632.611,549.007,573.092,521.921,549.984,589.182,630.516,581.326,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.6495,-0.6284,0.3623,-0.1415,No Response,-0.9686,-0.7288,-0.3719,-1.4339,5.2074,1.8549,1.0164,0.8352,2.1928
561,15.5,Male,Grade 10,0.3813,Not Applicable,Attended ECEC for at least two but less than three years,ISCED Level 6,ISCED level 5,Native student,458.155,457.709,382.018,444.137,489.652,563.15,525.381,472.111,488.127,477.149,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,-0.9303,-0.0186,-0.1614,3.9042,-0.2676,-0.1848,-2.1295,0.0114,0.2934,0.1715,1.339,-0.3656,-0.0093,0.0949
562,15.67,Male,Grade 10,No Response,No Response,No Response,No Response,No Response,No Response,310.408,293.153,322.403,262.877,272.422,291.302,276.028,337.243,348.213,341.217,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Not Applicable,No Response,No Response,No Response,Not Applicable
563,15.58,Female,Grade 9,-0.71,-0.21,No Response,ISCED Level 3.3,ISCED level 3.4,Native student,454.183,484.932,473.496,435.0,423.434,464.653,482.977,462.31,475.045,467.724,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.7892,-1.1577,0.6505,Not Applicable,No Response,-0.3724,-0.7819,-1.1699,0.105,1.1144,-1.4999,-0.514,0.5167,-1.6926
564,16.25,Male,Grade 10,1.6816,Not Applicable,Attended ECEC for at least four but less than five years,ISCED level 7 ,ISCED level 7,Native student,631.682,641.123,627.888,663.141,650.48,648.916,683.895,578.575,622.281,581.448,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,1.3189,1.1182,0.327,0.1519,1.8626,0.1033,0.8107,-0.2931,1.0053,1.0555,No Response,0.7399,1.7095,-0.0627
565,15.75,Female,Grade 10,0.9718,-0.6731,Attended ECEC for at least three but less than four years,ISCED Level 8,ISCED level 6,Native student,587.076,571.509,539.743,576.919,517.522,605.227,555.05,646.407,587.968,592.813,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,0.092,-0.5291,0.8485,1.6398,1.0644,1.3069,-0.196,-0.3049,0.5987,Not Applicable,-0.4943,Not Applicable,0.1509,Not Applicable
566,16.0,Male,Grade 9,-0.7647,-1.5848,Attended ECEC for at least five but less than six years,No Response,ISCED level 2,Native student,307.342,288.58,324.684,200.77,278.161,229.721,148.831,267.835,275.489,330.694,No Response,No Response,No Response,No Response,No Response,No Response,Not Applicable,No Response,No Response,No Response,No Response,Not Applicable,Not Applicable,No Response,Not Applicable,No Response,Not Applicable
567,15.92,Female,Grade 10,-0.4879,Not Applicable,Attended ECEC for at least one but less than two years,ISCED Level 6,ISCED level 3.3,Native student,452.327,497.256,460.25,394.854,402.293,439.67,400.849,410.504,427.934,404.654,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,0.3003,0.738,0.542,1.7035,-1.5228,-0.031,-0.5301,-0.7045,0.1878,Not Applicable,No Response,-0.4514,-1.1824,0.1473
568,15.58,Male,Grade 9,-0.6545,-0.4979,Attended ECEC for at least five but less than six years,ISCED Level 8,ISCED level 5,Native student,375.175,483.412,477.277,358.289,451.502,408.715,363.109,395.734,392.743,477.603,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,0.8233,1.0873,0.7176,-0.1304,No Response,0.1369,0.1913,1.5732,0.2548,-0.05,-0.4733,Not Applicable,0.5469,0.9723
569,15.92,Female,Grade 10,-1.9113,-0.7393,Attended ECEC for at least two but less than three years,ISCED Level 6,ISCED level 2,Native student,390.415,468.885,442.547,518.961,444.557,434.268,488.725,420.053,449.079,360.128,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.6254,0.1638,-0.0956,-0.4828,No Response,1.2986,1.2251,0.8725,0.0338,Not Applicable,0.7811,0.3181,0.0538,Not Applicable
570,15.75,Female,Grade 10,-0.8805,Not Applicable,Attended ECEC for at least four but less than five years,ISCED Level 3.4,ISCED level 5,Native student,448.009,470.574,444.368,658.797,514.74,435.876,428.307,507.695,337.283,500.414,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.8491,0.0397,0.626,0.769,-0.3664,-2.2999,-0.4872,0.3772,-1.1016,0.4176,1.2936,2.3068,-0.3761,1.0168
571,16.08,Male,Invalid,0.866,Not Applicable,Attended ECEC for at least three but less than four years,ISCED Level 8,ISCED level 7,Native student,451.134,317.861,431.106,441.501,512.197,421.137,437.654,391.258,423.919,423.217,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.3137,No Response,No Response,-0.7873,-0.2504,-0.7704,0.0392,-0.9903,-0.5056,0.232
572,16.08,Male,Grade 9,-0.8104,Not Applicable,Attended ECEC for at least five but less than six years,ISCED Level 2,ISCED level 6,Native student,375.38,386.164,454.067,437.701,375.182,400.565,444.719,347.6,286.964,293.509,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-1.2825,-0.5156,1.0527,-3.6268,No Response,-2.1927,2.504,3.6159,No Response,3.6736,No Response,4.0066,0.515,-0.9012
573,15.67,Male,Grade 10,1.558,1.2456,Attended ECEC for at least four but less than five years,ISCED level 7 ,ISCED level 7,Native student,685.248,662.565,697.137,674.586,705.803,697.305,593.079,691.58,644.207,645.984,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,0.0579,-0.5929,-0.271,-0.0567,-0.0407,-0.7842,-0.4889,1.4192,0.9123,Not Applicable,0.2388,-0.3872,-0.3008,-0.4277
574,15.75,Male,Grade 9,-0.9349,Not Applicable,Attended ECEC for at least three but less than four years,ISCED Level 3.3,ISCED level 3.4,Native student,370.57,334.974,377.336,454.687,427.879,380.362,371.469,429.25,444.935,437.59,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-1.3954,-0.1499,-1.051,-0.471,No Response,-1.1202,-1.4371,-0.5348,0.1181,1.004,-0.896,-0.664,-0.7627,-0.6921
575,15.67,Female,Grade 10,-1.2974,Not Applicable,Attended ECEC for at least three but less than four years,ISCED Level 8,ISCED level 2,First-Generation student,700.762,677.682,628.436,686.296,784.703,661.323,776.982,749.015,659.811,676.157,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-0.5876,-0.7405,0.4183,1.8485,0.0447,0.5258,-0.2379,-0.0837,1.9148,-0.2672,0.0043,0.667,0.0325,0.1311
576,15.67,Male,Grade 8,0.2418,0.2332,Attended ECEC for less than a year,ISCED Level 4,ISCED level 8,First-Generation student,260.031,245.158,103.409,311.153,308.315,454.459,317.748,209.899,390.051,348.656,More motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,-0.6832,0.0275,-0.2058,-0.2704,-0.6397,-0.6541,0.4338,-0.2275,-0.601,Not Applicable,0.0099,Not Applicable,0.3635,Not Applicable
577,15.75,Male,Grade 10,1.0487,Not Applicable,No Response,ISCED Level 3.4,ISCED level 6,Native student,532.788,556.845,560.942,526.975,574.139,505.322,592.12,459.274,517.861,513.515,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,0.2229,1.4438,-0.816,2.1604,No Response,-0.1208,-0.6852,1.2602,0.729,Not Applicable,No Response,0.4927,-0.203,2.2438
578,15.58,Female,Grade 9,0.7409,Not Applicable,No Response,ISCED Level 6,ISCED level 4,Native student,569.313,524.498,599.454,600.728,594.254,621.171,635.79,692.522,673.08,676.852,More motivated to do well in mathematics than other subjects,Perception of mathematics as easier than other subjects,Preference for mathematics over other subjects,0.391,0.3299,0.6128,0.2119,-0.1155,-0.6456,-0.6372,-1.0999,0.9128,-1.2909,-0.9477,-1.4021,-0.1959,-0.1752
579,16.0,Male,Grade 10,-0.7374,0.4422,Attended ECEC for at least three but less than four years,ISCED Level 3.3,ISCED level 3.3,Native student,414.477,383.49,454.312,450.611,458.999,477.525,485.727,504.798,454.818,449.51,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-1.1773,-0.5854,-0.4592,-0.001,-1.0134,0.4621,-0.5482,-0.189,0.6232,Not Applicable,-0.7185,0.3533,-0.2367,-0.0617
580,16.0,Female,Grade 11,-0.5029,-1.8007,Attended ECEC for at least four but less than five years,ISCED Level 8,ISCED level 6,Native student,355.128,410.148,404.425,346.528,373.354,369.55,369.337,361.757,288.8,345.437,Not more motivated to do well in mathematics than other subjects,No perception of mathematics as easier than other subjects,No preference for mathematics over other subjects,-1.4177,-0.5472,0.3791,-0.0402,-0.9638,1.6156,0.9391,2.1663,0.0387,Not Applicable,-1.1127,Not Applicable,1.0827,-1.2257
